offer_id,offer_type,property_type,area,condition,location_district,location_city,location_area
JuOoDP05xJ-,sale,land,969,NULL,"okres Liptovský Mikuláš","Liptovské Matiašovce","Liptovské Matiašovce"
JujWzeAd4Mq,sale,land,600,NULL,"okres Martin",Karlová,Karlová
JuhYAT13Gs1,sale,land,3653,NULL,"okres Martin",Martin,Záturčie
JuHoLMOAPyD,sale,land,634,NULL,"okres Žilina",Višňové,Višňové
JuvDIHl7nu4,sale,land,1039,NULL,"okres Čadca",Dunajov,Dunajov
JuW5XYXfIA2,sale,land,542,NULL,"okres Čadca",Skalité,Skalité
JufKEzTwdq8,sale,land,2367,NULL,"okres Čadca",Čadca,Milošová
JuZ7zgc43wy,sale,land,586,NULL,"okres Martin",Martin,Podháj
JuG8w7lDdu46,sale,land,898,NULL,"okres Martin",Turany,Turany
JunGp6hRXR2,sale,land,963,unrenovated,"okres Žilina",Divina,Divina
JumKl3xs_Yl,sale,land,821,NULL,"okres Martin",Vrútky,"Karvaša a Bláhovca"
JuHRetqPaNB,sale,land,809,NULL,"okres Dolný Kubín",Jasenová,Jasenová
Judf0zzhq5f,sale,land,28826,NULL,"okres Bytča",Bytča,"Veľká Bytča"
JuFovldbtlH,sale,land,1161,NULL,"okres Žilina",Nededza,Nededza
JueyWGcCtCo,sale,land,857,NULL,"okres Martin",Necpaly,Necpaly
Ju16HqVho2l,sale,land,894,NULL,"okres Dolný Kubín","Dolný Kubín",Mokraď
Juxlwl0cqfI,sale,land,508,NULL,"okres Liptovský Mikuláš",Podtureň,Podtureň
JuvwILxsaLE,sale,land,1666,NULL,"okres Kysucké Nové Mesto","Dolný Vadičov","Dolný Vadičov"
JuoEkan0OM3,sale,land,685,NULL,"okres Dolný Kubín",Veličná,Veličná
JuEX_l_3Eqg,sale,land,450,NULL,"okres Liptovský Mikuláš","Liptovská Sielnica","Liptovská Sielnica"
JuCmj-PgWTq,sale,land,1119,NULL,"okres Čadca",Dunajov,Dunajov
JuASY12odtk,sale,land,3049,unrenovated,"okres Liptovský Mikuláš","Liptovská Anna","Liptovská Anna"
Ju-_lgQgjvC,sale,land,497,unrenovated,"okres Liptovský Mikuláš",Ižipovce,Ižipovce
JueMz2TcIL-I,sale,land,1330,NULL,"okres Ružomberok","Liptovské Sliače","Liptovské Sliače"
JuIw5kl0QB9,sale,land,5514,unrenovated,"okres Ružomberok",Ružomberok,Podsuchá
Ju0UqyDriGS,sale,land,1218,unrenovated,"okres Žilina",Lietava,Lietava
Jul7ugPXcvQ,sale,land,1498,NULL,"okres Martin",Martin,Záturčie
Ju4lACVtBvB,sale,land,1179,NULL,"okres Čadca",Oščadnica,Oščadnica
JufBIzJWZ0T,sale,land,1027,NULL,"okres Čadca",Korňa,Korňa
JuJ0YMlVen2,sale,land,931,NULL,"okres Dolný Kubín","Dlhá nad Oravou","Dlhá nad Oravou"
JuxIvOImC9j,sale,land,1394,NULL,"okres Bytča",Bytča,Pšurnovice
JufCqQz59Ij,sale,land,815,NULL,"okres Žilina",Kunerad,Kunerad
JuJGNURQ8kY,sale,land,850,NULL,"okres Kysucké Nové Mesto",Snežnica,Snežnica
JuS3utLekJS,sale,land,1046,NULL,"okres Martin",Karlová,Karlová
JushtsOsA5D,sale,land,1101,NULL,"okres Martin","Košťany nad Turcom","Košťany nad Turcom"
JuPmsU7zgrG,sale,land,1039,unrenovated,"okres Ružomberok",Ludrová,Ludrová
JumG3BQ732C,sale,land,542,NULL,"okres Žilina",Ovčiarsko,Ovčiarsko
JuY5ba5W_4i,sale,land,1600,NULL,"okres Martin",Blatnica,Blatnica
JuzolLKcQyU,sale,land,667,NULL,"okres Námestovo",Krušetnica,Krušetnica
JuLfvRq95qS,sale,land,NULL,NULL,"okres Liptovský Mikuláš","Liptovská Anna","Liptovská Anna"
JuBfaxcwUwF,sale,land,2091,NULL,"okres Martin",Karlová,Karlová
JuVv2XDLd9H,sale,land,866,"partially renovated","okres Žilina",Varín,Varín
Ju3oEfAZYzP,sale,land,3062,NULL,"okres Liptovský Mikuláš",Východná,Východná
JuMAMHXJq7S,sale,land,3759,NULL,"okres Liptovský Mikuláš",Beňadiková,Beňadiková
JuNaGXxLOzZ,sale,land,7699,NULL,"okres Kysucké Nové Mesto",Snežnica,Snežnica
JuCjQgzupuY,sale,land,28826,NULL,"okres Bytča",Bytča,"Veľká Bytča"
JuhCsanvxln,sale,land,1783,NULL,"okres Čadca",Svrčinovec,Svrčinovec
JuqxH07lW-i,sale,land,2031,"new construction","okres Žilina",Ovčiarsko,Ovčiarsko
JuH12tFyQw2,sale,land,917,NULL,"okres Žilina",Višňové,Višňové
JuEjJSCiW8Ze,sale,land,600,NULL,"okres Čadca",Skalité,Skalité
JupXbR8DGJn,sale,land,629,NULL,"okres Dolný Kubín","Dolný Kubín",Banisko
JuMvZKQOSvd,sale,land,391,NULL,"okres Bytča","Veľké Rovné","Veľké Rovné"
Ju1CjLHLW69,sale,land,7631,unrenovated,"okres Dolný Kubín","Dlhá nad Oravou","Dlhá nad Oravou"
Ju22ZGBmO93,sale,land,2580,NULL,"okres Liptovský Mikuláš","Liptovská Anna","Liptovská Anna"
JuwTH_LMEMX,sale,land,473,NULL,"okres Liptovský Mikuláš","Liptovské Kľačany","Liptovské Kľačany"
JufJ-j5ky3T,sale,land,500,unrenovated,"okres Žilina","Dolná Tižina","Dolná Tižina"
JuPGBZu28Sz,sale,land,1401,NULL,"okres Čadca",Oščadnica,Oščadnica
JuXRWhaK2fl,sale,land,25681,NULL,"okres Turčianske Teplice",Mošovce,Mošovce
Jutyprw4Nso,sale,land,1394,NULL,"okres Bytča",Bytča,Pšurnovice
JutjPZbTZEK,sale,land,2000,NULL,"okres Martin",Sučany,Sučany
Juzs-YHkwHj,sale,land,1500,NULL,"okres Martin","Turčianske Jaseno","Turčianske Jaseno"
JupRRfszbzs,sale,land,1800,NULL,"okres Turčianske Teplice",Sklené,Sklené
JuiFvyOCpZO,sale,land,4637,NULL,"okres Žilina",Višňové,Višňové
JuqfHhV7H4_,sale,land,558,NULL,"okres Žilina",Lietava,Lietava
JuhB5IsnAP3,sale,land,6047,NULL,"okres Martin",Šútovo,Šútovo
Ju4HZvYxEQL,sale,land,5473,NULL,"okres Dolný Kubín",Párnica,Párnica
JuR1Vqvk3FA,sale,land,807,NULL,"okres Martin",Martin,Záturčie
JuD-E2E_yvf,sale,land,846,NULL,"okres Námestovo",Novoť,Novoť
JujqHk5Nsu-,sale,land,1011,NULL,"okres Čadca",Čadca,"U Sneheľníka"
JumHegVgatu,sale,land,1108,NULL,"okres Martin",Podhradie,Podhradie
JuYSlKjn22V2,sale,land,16054,unrenovated,"okres Turčianske Teplice","Slovenské Pravno","Slovenské Pravno"
JuTN7hEMhfs,sale,land,961,NULL,"okres Čadca",Turzovka,Predmier
Juo_LCQm7Zx,sale,land,1140,NULL,"okres Žilina",Svederník,Svederník
JucfeqPEDUI,sale,land,1327,NULL,"okres Turčianske Teplice",Jazernica,Jazernica
JuyewzTZPFk,sale,land,917,NULL,"okres Žilina",Lysica,Lysica
Jug8evCrAgI,sale,land,561,NULL,"okres Čadca",Skalité,Skalité
JubfWlbtgdy,sale,land,1889,NULL,"okres Čadca",Olešná,Olešná
JuY9N1R47k4,sale,land,643,NULL,"okres Žilina",Žilina,Bôrik
JuGtn_qttBC,sale,land,803,unrenovated,"okres Liptovský Mikuláš","Liptovský Trnovec","Liptovský Trnovec"
Ju26ASiELkU,sale,land,499,NULL,"okres Žilina","Dolná Tižina","Dolná Tižina"
JuoYPByad-u,sale,land,1401,NULL,"okres Dolný Kubín",Malatiná,Malatiná
JueDQ4t8F1t,sale,land,NULL,unrenovated,"okres Kysucké Nové Mesto",Povina,Povina
JuJBjXorHPL,sale,land,NULL,"partially renovated","okres Ružomberok",Turík,Turík
JugbHbksCr-,sale,land,3767,NULL,"okres Žilina",Višňové,Višňové
JuRn13yIVnF,sale,land,895,NULL,"okres Čadca",Dunajov,Dunajov
Ju67f0ZUF6a,sale,land,1339,NULL,"okres Žilina","Dlhé Pole","Dlhé Pole"
Jus7PkExcYQ,sale,land,1734,NULL,"okres Žilina",Rajec,Rajec
JuuNE4PQz6D,sale,land,860,NULL,"okres Žilina",Žilina,Budatín
Ju1YLWtdCP4,sale,land,569,NULL,"okres Liptovský Mikuláš",Lazisko,Lazisko
Jul88RI0614,sale,land,947,unrenovated,"okres Liptovský Mikuláš",Beňadiková,Beňadiková
Ju192g79OHm,sale,land,1984,NULL,"okres Martin",Belá-Dulice,Belá-Dulice
JusbhL9UXOL,sale,land,1193,NULL,"okres Čadca",Staškov,Staškov
JuWIabvMs8m,sale,land,250,unrenovated,"okres Čadca",Čadca,Rieka
JukIKAnSuKC,sale,land,580,NULL,"okres Martin","Dolný Kalník","Dolný Kalník"
JubUi5eOFbH,sale,land,660,NULL,"okres Ružomberok","Liptovská Štiavnica","Liptovská Štiavnica"
JupQ7ehcKIt,sale,land,810,NULL,"okres Žilina",Žilina,Budatín
JuUn4gk-elR,sale,land,1097,NULL,"okres Žilina","Kotrčiná Lúčka","Kotrčiná Lúčka"
Ju7lj_P0z5e,sale,land,NULL,unrenovated,"okres Žilina","Dolný Hričov","Dolný Hričov"
JufEhhRezN-,sale,land,1462,NULL,"okres Dolný Kubín","Dolný Kubín",Stred
JuqQ2VY6uD-,sale,land,607,"new construction","okres Kysucké Nové Mesto",Snežnica,Snežnica
Ju97QEdz5sX,sale,land,1311,"new construction","okres Čadca",Raková,Raková
JubAI3EWquo,sale,land,2150,NULL,"okres Liptovský Mikuláš","Liptovská Anna","Liptovská Anna"
JutVFvRJpYd,sale,land,2364,NULL,"okres Žilina",Višňové,Višňové
JutuKcNv2OP,sale,land,284,NULL,"okres Martin",Martin,Stred
JuErvfknoQB,sale,land,898,NULL,"okres Dolný Kubín","Vyšný Kubín","Vyšný Kubín"
JurzykGoa8Y,sale,land,507,NULL,"okres Čadca",Skalité,Skalité
JuTu2EKoaZM,sale,land,721,NULL,"okres Dolný Kubín",Veličná,Veličná
JuB1sJQkopm,sale,land,1005,"new construction","okres Kysucké Nové Mesto",Povina,Povina
JusK3lTtUjZ,sale,land,5861,NULL,"okres Bytča","Veľké Rovné","Veľké Rovné"
Ju6FhwnbvkK,sale,land,4181,NULL,"okres Martin",Martin,Tomčany
JuMHyeDGK2f,sale,land,481,NULL,"okres Martin",Necpaly,Necpaly
JubNHDCg93x,sale,land,1663,NULL,"okres Námestovo","Oravská Jasenica","Oravská Jasenica"
JubzyQhnL5j,sale,land,10426,NULL,"okres Turčianske Teplice",Sklené,Sklené
JuMFxRcxLzj,sale,land,542,NULL,"okres Žilina",Ovčiarsko,Ovčiarsko
JuMg-KktE1Q,sale,land,5893,NULL,"okres Dolný Kubín",Zázrivá,Zázrivá
Jukt7sZSrva,sale,land,775,NULL,"okres Žilina",Ovčiarsko,Ovčiarsko
JuLGf5aS3L1,sale,land,807,unrenovated,"okres Kysucké Nové Mesto","Kysucké Nové Mesto",Suľkov
JuTUUGHEQpu,sale,land,11129,NULL,"okres Martin",Martin,NULL
JubI61zDvAA,sale,land,NULL,"development project","okres Žilina",Svederník,Svederník
JupXyVwksGj,sale,land,1500,NULL,"okres Martin","Horný Kalník","Horný Kalník"
JuzsaTgRy0A,sale,land,1193,unrenovated,"okres Čadca",Staškov,Staškov
JuqT9jZ4Nn0,sale,land,NULL,unrenovated,"okres Liptovský Mikuláš","Liptovská Sielnica","Liptovská Sielnica"
JuzowjqYdqV,sale,land,3590,NULL,"okres Čadca",Staškov,Staškov
Juw-BV-BqJp,sale,land,1222,NULL,"okres Žilina",Lietava,Lietava
Ju2_2a_gc9I,sale,land,600,NULL,"okres Liptovský Mikuláš","Liptovská Sielnica","Liptovská Sielnica"
Jus9HjYi9K6,sale,land,867,NULL,"okres Liptovský Mikuláš",Vlachy,Vlachy
Ju-Vs-ZZEsP,sale,land,1906,NULL,"okres Čadca",Turzovka,NULL
JuypdHR9V5h,sale,land,1236,"new construction","okres Žilina","Lietavská Svinná-Babkov","Lietavská Svinná-Babkov"
JuC5HWpBoue,sale,land,1670,NULL,"okres Čadca",Staškov,Staškov
JuTMeTjk733,sale,land,NULL,unrenovated,"okres Žilina",Rajec,Rajec
JuvBlvKpVOg,sale,land,828,NULL,"okres Liptovský Mikuláš",Jamník,Jamník
JuLSvBwv_I5,sale,land,759,"new construction","okres Žilina",Krasňany,Krasňany
Ju0KCQtbTTW,sale,land,6881,NULL,"okres Čadca",Čadca,Podzávoz
JuaPQ_8Etfd,sale,land,807,NULL,"okres Martin",Trnovo,Trnovo
Ju9G8aO6wQl,sale,land,4117,NULL,"okres Liptovský Mikuláš","Pavčina Lehota","Pavčina Lehota"
JuY9JBEYXXO,sale,land,675,unrenovated,"okres Čadca",Staškov,Staškov
JuEr-eDWZ62,sale,land,334,NULL,"okres Martin",Turany,Turany
JuuQurqTomT,sale,land,429,unrenovated,"okres Liptovský Mikuláš","Liptovský Mikuláš",Podbreziny
JuXLA7wyDLl,sale,land,544,NULL,"okres Žilina",Čičmany,Čičmany
Ju1OJ87gVSa,sale,land,NULL,NULL,"okres Žilina",Bitarová,Bitarová
JuaF9UiM3uR1,sale,land,501,NULL,"okres Žilina","Rajecké Teplice","Rajecké Teplice"
Jui0b4gHHzV,sale,land,26420,unrenovated,"okres Čadca",Oščadnica,Oščadnica
Jua_BRtxi_0,sale,land,850,NULL,"okres Kysucké Nové Mesto",Snežnica,Snežnica
Jud4Z0QIxb1B,sale,land,922,NULL,"okres Martin",Blatnica,Blatnica
JumHCt0Er1_,sale,land,434,NULL,"okres Liptovský Mikuláš","Liptovský Mikuláš",NULL
Ju6XcncfywZ,sale,land,1372,"new construction","okres Žilina",Ovčiarsko,Ovčiarsko
Ju6R4Oxuhvk,sale,land,1410,unrenovated,"okres Bytča","Veľké Rovné","Veľké Rovné"
JuiJEU2gvVS,sale,land,1229,unrenovated,"okres Čadca",Oščadnica,Oščadnica
JuJIq68G1za,sale,land,11672,NULL,"okres Martin",Martin,Záturčie
Ju5OGHyG1_Y,sale,land,617,NULL,"okres Čadca",Raková,Raková
JupQvlRFk0k,sale,land,553,NULL,"okres Žilina",Kunerad,Kunerad
Ju2hmMFZQ4X,sale,land,447,NULL,"okres Žilina",Višňové,Višňové
Ju1-_Cu9mID,sale,land,NULL,NULL,"okres Martin","Turčiansky Peter","Turčiansky Peter"
JuX4tTXYKir,sale,land,994,NULL,"okres Kysucké Nové Mesto","Horný Vadičov","Horný Vadičov"
JuI4QwFHXkB,sale,land,2645,NULL,"okres Liptovský Mikuláš","Liptovský Mikuláš","Liptovská Ondrašová"
Juw3LRApeaS,sale,land,812,NULL,"okres Žilina","Horný Hričov","Horný Hričov"
JueC24ZQ1o3,sale,land,8000,unrenovated,"okres Žilina",Varín,Varín
Juh_NFZPlxN,sale,land,500,NULL,"okres Žilina",Ovčiarsko,Ovčiarsko
Ju_KMqj7vmd,sale,land,832,NULL,"okres Martin",Rakovo,Rakovo
JujjYxzg2zO,sale,land,495,NULL,"okres Kysucké Nové Mesto",Nesluša,Nesluša
JudcG-iBr32,sale,land,744,unrenovated,"okres Žilina",Divinka,Divinka
Jug0yKTQ2pn,sale,land,1350,NULL,"okres Čadca",Raková,Raková
JuveNCiurSC,sale,land,1173,NULL,"okres Dolný Kubín",Žaškov,Žaškov
JuMmLaRBnk-,sale,land,520,NULL,"okres Martin",Martin,Stráne
JuAEEafI2yh,sale,land,682,NULL,"okres Žilina",Kľače,Kľače
JuGEa5Szg2S,sale,land,904,NULL,"okres Bytča",Súľov-Hradná,Súľov-Hradná
JuldPobEyqZ,sale,land,664,NULL,"okres Bytča","Veľké Rovné","Veľké Rovné"
JuxUrTWen36,sale,land,NULL,unrenovated,"okres Žilina",Ďurčiná,Ďurčiná
JutHLS-i8Kk,sale,land,2955,NULL,"okres Kysucké Nové Mesto",Povina,Povina
JuFMSKsdInV,sale,land,1123,NULL,"okres Žilina",Bitarová,Bitarová
Ju266Dr49Ba,sale,land,1666,NULL,"okres Kysucké Nové Mesto","Dolný Vadičov","Dolný Vadičov"
JubyLcoXkeA,sale,land,905,NULL,"okres Žilina",Gbeľany,Gbeľany
JuDgMZQaDeJ,sale,land,1292,unrenovated,"okres Čadca",Oščadnica,Oščadnica
Juv8WDTsSPy,sale,land,707,unrenovated,"okres Žilina",Konská,Konská
Ju9noiJ3M5h,sale,land,1036,NULL,"okres Martin",Vrícko,Vrícko
JuPmyuLY0AU,sale,land,508,NULL,"okres Liptovský Mikuláš",Podtureň,Podtureň
JunJu6IyBiX,sale,land,2965,NULL,"okres Turčianske Teplice",Sklené,Sklené
JuhDFgB8Eya,sale,land,2061,unrenovated,"okres Kysucké Nové Mesto",Povina,Povina
Jukxm6yZ0hf6,sale,land,586,NULL,"okres Čadca",Skalité,Skalité
JuQnOzH4Mve,sale,land,NULL,unrenovated,"okres Žilina",Svederník,Svederník
JuO__97iq4d,sale,land,618,"new construction","okres Žilina","Lietavská Svinná-Babkov","Lietavská Svinná-Babkov"
JukIX3v-4aJ,sale,land,859,unrenovated,"okres Žilina",Kľače,Kľače
Ju5L-boRlBV,sale,land,3800,NULL,"okres Čadca",Podvysoká,Podvysoká
JuxLDdGxofv,sale,land,3500,NULL,"okres Liptovský Mikuláš",Kvačany,Kvačany
Jur27j-ejmc,sale,land,2850,NULL,"okres Martin",Martin,Záturčie
Juxv4BCWFjN,sale,land,574,NULL,"okres Liptovský Mikuláš",Hybe,Hybe
JuH2wdrPPMN,sale,land,903,NULL,"okres Žilina",Hôrky,Hôrky
JuoLQW0Li8l,sale,land,1023,NULL,"okres Žilina",Bitarová,Bitarová
JuI-7Aiqe6M,sale,land,575,unrenovated,"okres Čadca","Vysoká nad Kysucou","Vysoká nad Kysucou"
Ju1V4Qfns7o,sale,land,2862,NULL,"okres Liptovský Mikuláš","Liptovské Beharovce","Liptovské Beharovce"
JuApbqYiTwl,sale,land,1500,NULL,"okres Martin","Dolný Kalník","Dolný Kalník"
JuXs9XHVo90,sale,land,913,NULL,"okres Martin",Vrútky,"Karvaša a Bláhovca"
JuSvmhJEqG1,sale,land,1000,NULL,"okres Martin",Vrútky,"Karvaša a Bláhovca"
JuYB0zOc7gD,sale,land,NULL,NULL,"okres Ružomberok","Liptovské Sliače","Liptovské Sliače"
JuXWDVHuKu7,sale,land,1375,NULL,"okres Bytča",Petrovice,Petrovice
Jui1yUD8ZRT,sale,land,600,NULL,"okres Čadca",Turzovka,Predmier
Ju8HOtKyMF8,sale,land,733,unrenovated,"okres Žilina",Višňové,Višňové
JuOZEwkJjt3,sale,land,538,NULL,"okres Dolný Kubín","Dolný Kubín",Mokraď
JukvtXQXqqN,sale,land,451,NULL,"okres Žilina",Višňové,Višňové
JuIyQ6FpRLK,sale,land,1156,NULL,"okres Námestovo",Vasiľov,Vasiľov
Ju1cmZVZL9p,sale,land,11129,NULL,"okres Martin",Martin,NULL
JuFjy1TVvsF,sale,land,2777,NULL,"okres Bytča",NULL,NULL
Ju_utm8DAV9,sale,land,1700,unrenovated,"okres Čadca",Čadca,Rieka
JuaoRgRgfTM,sale,land,2140,NULL,"okres Kysucké Nové Mesto",Nesluša,Nesluša
JuVIY0GAADR,sale,land,NULL,NULL,"okres Ružomberok","Liptovské Sliače","Liptovské Sliače"
JuC0KIbI5oB,sale,land,1801,unrenovated,"okres Čadca",Raková,Raková
JuSc9mnlTNp,sale,land,350,NULL,"okres Liptovský Mikuláš","Liptovská Sielnica","Liptovská Sielnica"
JuE8ApW_7eF,sale,land,960,NULL,"okres Čadca",Raková,Raková
JuM_aepmWiE,sale,land,37067,NULL,"okres Martin",Sučany,Sučany
JubvMgx0Xlu,sale,land,1122,NULL,"okres Dolný Kubín","Vyšný Kubín","Vyšný Kubín"
JuCafss2FQP,sale,land,1729,NULL,"okres Liptovský Mikuláš","Liptovský Mikuláš",Vitálišovce
Ju3KUswXUz_,sale,land,2857,unrenovated,"okres Bytča","Hlboké nad Váhom","Hlboké nad Váhom"
Jup8u-k4Epi,sale,land,2504,NULL,"okres Bytča",Predmier,Predmier
JuMCxXCgucb,sale,land,11823,NULL,"okres Liptovský Mikuláš","Liptovský Mikuláš","Liptovská Mara - Tatralandia"
Ju6EZukLTos,sale,land,6881,NULL,"okres Čadca",Čadca,Podzávoz
JufB0mJ4fBT,sale,land,723,unrenovated,"okres Liptovský Mikuláš",Gôtovany,Gôtovany
Ju0PCzCiNgB,sale,land,3860,NULL,"okres Martin",Žabokreky,Žabokreky
JuuPBY6Ot9Q,sale,land,710,NULL,"okres Turčianske Teplice","Turčianske Teplice","Turčiansky Michal"
Jut0tUa88wB,sale,land,727,NULL,"okres Žilina",Rosina,Rosina
JuXoUVcEWR0,sale,land,1235,NULL,"okres Žilina",Ovčiarsko,Ovčiarsko
Juz3m4uVQID,sale,land,1540,NULL,"okres Dolný Kubín","Oravská Poruba","Oravská Poruba"
JuD0_PFG0ni,sale,land,1186,NULL,"okres Turčianske Teplice",Sklené,Sklené
JuNxdVDCwxP,sale,land,800,NULL,"okres Námestovo",Novoť,Novoť
JuMd2LfAtcs,sale,land,2676,unrenovated,"okres Čadca","Dlhá nad Kysucou","Dlhá nad Kysucou"
JurUF8OlH6u,sale,land,7000,NULL,"okres Čadca",Turzovka,Hlinené
JuKqcvokzbp,sale,land,1565,NULL,"okres Martin",Socovce,Socovce
Jufivg-_9rM,sale,land,888,NULL,"okres Dolný Kubín","Dolný Kubín","Malý Bysterec"
JuT8srAbvDd,sale,land,NULL,"under construction","okres Žilina","Kamenná Poruba","Kamenná Poruba"
JuiaMHS2a8S,sale,land,385,NULL,"okres Čadca",Oščadnica,Oščadnica
Juuliwtz_LA,sale,land,680,NULL,"okres Martin",Necpaly,Necpaly
Ju7kkzPHIc1,sale,land,1524,NULL,"okres Žilina",Krasňany,Krasňany
Ju78oHKGop9R,sale,land,1437,"new construction","okres Žilina","Kotrčiná Lúčka","Kotrčiná Lúčka"
JuFPPvDcbTI,sale,land,3062,NULL,"okres Liptovský Mikuláš",Východná,Východná
Juhz-iIvfOR,sale,land,480,NULL,"okres Dolný Kubín",Zázrivá,Zázrivá
Jul34-9Uznd,sale,land,694,NULL,"okres Žilina",Stránske,Stránske
Juz8n3k63O_,sale,land,13033,unrenovated,"okres Liptovský Mikuláš",Beňadiková,Beňadiková
JuBCn0k3F8q,sale,land,1180,NULL,"okres Ružomberok",Ružomberok,"Nová Hrboltová"
JuPab66wdox,sale,land,1084,NULL,"okres Dolný Kubín","Dolný Kubín",Mokraď
JulxtEGlU-r,sale,land,800,unrenovated,"okres Turčianske Teplice",Budiš,Budiš
JuGjdMCF3ve,sale,land,1443,NULL,"okres Žilina",Žilina,Bytčica
JuywSKYexoR,sale,land,1559,NULL,"okres Tvrdošín",Zábiedovo,Zábiedovo
Jujfy0BeWOa,sale,land,802,NULL,"okres Ružomberok",Bešeňová,Bešeňová
JumyeY6xnwq,sale,land,440,NULL,"okres Martin",Turany,Turany
JulrIqN4RR6,sale,land,996,NULL,"okres Liptovský Mikuláš",Hybe,Hybe
JuLNEujfvDD,sale,land,649,NULL,"okres Žilina",Strečno,Strečno
JuIvQC1jBvw,sale,land,546,NULL,"okres Turčianske Teplice",Turček,Turček
JuuH6wyOTi6,sale,land,451,NULL,"okres Bytča",Bytča,"Hliník nad Váhom"
JuR03LYWket,sale,land,2353,NULL,"okres Žilina",Stráňavy,Stráňavy
JujNQV7OCek,sale,land,500,NULL,"okres Žilina",Lysica,Lysica
Jup9VNie0hE,sale,land,2518,NULL,"okres Čadca",Dunajov,Dunajov
Juv0pBqllQb,sale,land,350,NULL,"okres Námestovo","Oravské Veselé","Oravské Veselé"
JuUpsFDNSQ5,sale,land,550,NULL,"okres Žilina",Ovčiarsko,Ovčiarsko
Ju_1RuhBfmB,sale,land,800,unrenovated,"okres Turčianske Teplice",Budiš,Budiš
JuPvBOIDHAu,sale,land,25145,NULL,"okres Turčianske Teplice",Háj,Háj
JuI63s8eiN7,sale,land,660,"new construction","okres Bytča",Jablonové,Jablonové
JuO_8tOz9vO,sale,land,630,NULL,"okres Bytča",Bytča,"Bytča - sever"
Ju_rYNBo_cl,sale,land,NULL,NULL,"okres Bytča","Hlboké nad Váhom","Hlboké nad Váhom"
JuCzxidULuR,sale,land,1118,unrenovated,"okres Kysucké Nové Mesto",Snežnica,Snežnica
JuCAQgOYAnl,sale,land,1000,NULL,"okres Bytča",Predmier,Predmier
JumgYXab6nd,sale,land,1000,NULL,"okres Čadca",Klokočov,Klokočov
Ju4qZolzI7i,sale,land,602,NULL,"okres Martin",Diaková,Diaková
JuMcJmeaUcO,sale,land,881,NULL,"okres Dolný Kubín",Leštiny,Leštiny
JuNitLYneeA,sale,land,669,NULL,"okres Čadca",Čierne,Čierne
JuVw0hmTAno,sale,land,4906,NULL,"okres Liptovský Mikuláš",Gôtovany,Gôtovany
JuFVNjbiRLu,sale,land,1599,NULL,"okres Martin","Turčianske Kľačany","Turčianske Kľačany"
JuSTrxbH01x,sale,land,878,NULL,"okres Žilina",Terchová,Terchová
JuGnc9OXHGX,sale,land,888,NULL,"okres Dolný Kubín","Dolný Kubín","Malý Bysterec"
Jus89N19pVi,sale,land,806,NULL,"okres Dolný Kubín",Zázrivá,Zázrivá
JuUCvHHqEXR,sale,land,1021,NULL,"okres Žilina",Krasňany,Krasňany
JutSxfNRIvL,sale,land,1193,NULL,"okres Čadca",Oščadnica,Oščadnica
Jugj8_j4hFt,sale,land,NULL,unrenovated,"okres Čadca",Oščadnica,Oščadnica
JuVy8PAIz5F,sale,land,4100,NULL,"okres Liptovský Mikuláš","Liptovský Trnovec","Liptovský Trnovec"
Juy-u_8MLhRu,sale,land,657,NULL,"okres Martin",Trebostovo,Trebostovo
Ju-hAf6SLZe,sale,land,856,unrenovated,"okres Námestovo","Oravská Jasenica","Oravská Jasenica"
Ju0xrW-pJiv,sale,land,1409,unrenovated,"okres Žilina",Bitarová,Bitarová
JuHEexV-ME8,sale,land,865,NULL,"okres Žilina",Višňové,Višňové
JuvqrgrxLUT,sale,land,1500,NULL,"okres Kysucké Nové Mesto",Snežnica,Snežnica
JuvU5Bk6XNz,sale,land,500,NULL,"okres Žilina",Žilina,Trnové
JuawfvC1dso,sale,land,1940,NULL,"okres Čadca",Makov,Makov
JuujbPaHD-l,sale,land,1144,NULL,"okres Žilina","Veľká Čierna","Veľká Čierna"
Ju2DjUagLIB,sale,land,2058,NULL,"okres Liptovský Mikuláš","Pavčina Lehota","Pavčina Lehota"
Jud80emJ1h-,sale,land,1651,unrenovated,"okres Žilina",Stráňavy,Stráňavy
JuscYJe7Tsp,sale,land,625,NULL,"okres Žilina",Bitarová,Bitarová
JuRN7oIh-bh,sale,land,12,"new construction","okres Bytča",Maršová-Rašov,Maršová-Rašov
